Data Source	World Development Indicators																																																											
																																																												
Last Updated Date	11/14/2018																																																											
																																																												
Country Name	Country Code	Indicator Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
India	IND	"School enrollment, secondary, private (% of total secondary)"																																									42.37345123	42.56312943	41.99372101	41.89291										47.9946785	50.16532135	50.17245102	50.51277161	
India	IND	"School enrollment, secondary, male (% net)"																																																						61.38594818				
India	IND	"School enrollment, secondary, female (% net)"																																																						62.19319916				
India	IND	"School enrollment, secondary (% net)"																																																						61.76811981				
India	IND	"School enrollment, secondary, male (% gross)"												33.23706818	33.73477936	34.18236923		34.62094879	34.75814819	35.372509	35.71689987		38.43658829	40.00722122	42.10663986	43.20360947	46.04201126		48.12126923	47.47917175	47.22613144	47.04769135				55.61489868	55.4818306	55.14487839	54.88819885	54.90291977		50.53536987	52.46229935	52.58570862	53.97922134	55.0125618	56.8468895	59.17168045	59.76189041	61.51805115	64.01348114	62.08699036	65.50431061	68.24186707	70.79389191	68.60970306	73.81838226	73.54570007	74.59190369	
India	IND	"School enrollment, secondary, female (% gross)"												14.02210045	14.46895027	14.97896004		15.98583984	16.17044067	16.69421005	17.10671997		18.73707008	20.0680809	20.95108032	23.92534065	23.75180054		25.90505981	25.80607033	26.26597023	26.82019043				34.68228912	35.4946785	35.24403	35.38031006	36.50901031		35.36899185	37.11587906	37.55158997	40.03406143	44.2240715	45.85919952	48.73908997	49.97523117	53.05335999	56.76440048	57.28524017	60.86972046	64.43055725	67.39440155	69.24736023	74.80290222	74.46190643	75.82906342	
India	IND	"School enrollment, secondary (% gross)"												24.03788948	24.50795937	24.97983932		25.67898941	25.83375931	26.40436935	26.77947044		28.96689987	30.41760063	31.9326992	33.93180084	35.31978989		37.43098068	37.05183029	37.14189148	37.31452179				45.53858948	45.86061096	45.5656395	45.49937057	46.05302811		43.24251175	45.08433914	45.36014938	47.28332901	49.83808136	51.58386993	54.18254089	55.09012985	57.48498917	60.56554031	59.80630112	63.30533981	66.4348526	69.18344116	68.91158295	74.28421021	73.97898865	75.17671204	
India	IND	"Secondary education, vocational pupils (% female)"												37.60840988	35.73315048	36.78202057		38.12242889	38.40444183	31.73969078	31.8652401		28.24291039	32.44171906	28.78063011	29.2235508	29.4810791		29.51427078	27.03203964	28.37424088	31.63150978				12.72998047	13.07287979	13.9861002	15.4847002	15.45541		20.08003044	20.4151001	16.62318039	17.43733978	15.16506958	17.6237793	20.08258057	22.54125977	25.00003052	24.99996948					17.0717392	16.9251709	16.47587967	16.58686066	
India	IND	"Secondary education, vocational pupils"												219193	227892	224607		231470	243589	399128	404720		543949	425224	533105	543589	585579		677164	730300	741715	765022				826906	853752	780682	731012	770688		557310	618116	513548	619303	710376	740942	742330	749510	742331	829377					1501452	1590879	1754880	1762522	
India	IND	"Pupil-teacher ratio, upper secondary"																																									31.05890083	30.85898972	28.43367004		28.06377983					21.15715027	20.63462067	20.66773033		32.05593109	33.29241943	33.01958084	30.24962997	
India	IND	"Pupil-teacher ratio, secondary"												21.92317963	21.48303986	21.23763084		21.61647987																								33.62363052	33.62314987	33.44458008	32.32463837	32.32492828	32.69998932					25.13929939	25.32821083	25.92120934		30.78326988	31.77246094	31.65018082	28.49097061	
India	IND	"Pupil-teacher ratio, lower secondary"																																			36.94501877		38.9601593	37.77864075			35.64982986	35.49998856	35.74998856		37.20000076					29.74719048	31.06842041	32.8803215		29.76622009	30.45495033	30.45145988	26.96039963	
India	IND	"Secondary education, general pupils (% female)"												27.82571983	28.19623947	28.65567017		29.79286957	29.9713707	30.33540916	30.6600399	30.87393951	31.14583015	31.7210598	31.5954895	33.97972107	32.39043045	33.18122101	33.36075974	33.61640167	34.11626053	34.63454819	35.02249146	35.68180084	35.99750137	36.98337936	37.58290863	37.51290131	37.66801834	38.39894104		39.49163818	39.74703979	39.95304108	40.8445015	42.80237961	42.80406952	43.21012115	43.4753685	44.12034988	44.73950958					47.96144867	48.02788925	48.02727127	48.10071182	
India	IND	"Secondary education, general pupils"												20924505	21736480	22598961		24263480	24952526	25865967	26773872	28818457	30048486	32323173	34483889	37379403	39681305	42106750	43807380	44143356	45137325	46256854	52157886	54180391	55673664	61418729	63262226	64425675	65902708	68101705		66532582	70412399	71879179	75596382	80339753	83828139	88719464	90779920	95306729	100954563					117899080	127848110	127787178	130398837	
India	IND	"Secondary education, pupils (% female)"												27.92712975	28.27444077	28.73563957		29.87158012	30.05290031	30.35675049	30.67798996		31.09420967	31.73040962	31.55264091	33.91154099	32.34812164		33.30221176	33.50925064	34.02342987	34.58568954				36.66117859	37.25653839	37.23123169	37.42464828	38.14220047		39.33039093	39.57881165	39.78754044	40.65430069	42.56015015	42.58345032	43.01821136	43.30393982	43.97257996	44.57865906	45.49483109	45.62131882	45.98162079	46.1481514	47.57302094	47.64561844	47.5998497	47.68043137	
India	IND	"Secondary education, pupils"												21143698	21964372	22823568		24494950	25196115	26265095	27178592		30592435	32748397	35016994	37922992	40266884		44484544	44873656	45879040	47021876				62245635	64115978	65206357	66633720	68872393		67089892	71030515	72392727	76215685	81050129	84569081	89461794	91529430	96049060	101783940	101110386	107686865	113727867	119148200	119400532	129438989	129542058	132161359	
India	IND	"Secondary education, duration (years)"											7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
India	IND	"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)"																																																				26.8885498						
India	IND	"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)"																																																				34.15032959						
India	IND	"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)"																																																				19.4339695						
India	IND	"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)"												1.106870055										2.497040033																														10.01237965						
India	IND	"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)"												1.812759995										3.834579945																														12.78052044						
India	IND	"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)"												0.340530008										1.063699961																														7.170740128						
India	IND	"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)"												5.043640137										16.23134995																														37.56583023						
India	IND	"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)"												8.166339874										24.25045013																														47.13063812						
India	IND	"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)"												1.653560042										7.637909889																														27.74707985						
India	IND	"Lower secondary completion rate, total (% of relevant age group)"																												42.44404984	43.62697983	43.98680115													53.47901917	56.67927933			62.7754097		68.31655121			76.46872711		80.9384613	85.6410675	85.53244019	85.88365936	
India	IND	"Lower secondary completion rate, male (% of relevant age group)"																												54.21450043	55.20853043	55.84275055													60.52320862	61.88201904			66.95694733		71.08656311			77.42642212		78.69600677	83.3674469	83.19064331	83.37174225	
India	IND	"Lower secondary completion rate, female (% of relevant age group)"																												29.75374985	31.14323997	31.21438026													45.8615799	51.03302002			58.17586899		65.25096893			75.40572357		83.43462372	88.17594147	88.14624023	88.68994141	
India	IND	Lower secondary school starting age (years)											11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
India	IND	Children out of school (% of primary school age)												38.64202881																			22.49971008										15.83298016	15.90662003	16.10087967	11.26904011				3.019560099	2.998719931	4.340960026	3.793400049	4.230010033	3.00229001	2.26996994				
India	IND	"Children out of school, male (% of male primary school age)"												26.41146088																			11.25387001										8.956660271	9.790220261	10.55101967	10.00487995				2.333590031	3.584899902	5.452119827	4.683279991	5.497580051	3.644239902	2.912729979				
India	IND	"Children out of school, primary, male"												9901496																			6173761										5615456	6175160	6703339	6403045				1534514	2371841	3627123	3130002	3686461	2450842	1962707				
India	IND	"Children out of school, female (% of female primary school age)"												51.82054138																			34.58536911										23.34711075	22.62240982	22.21674919	12.66592026				3.781599998	2.346750021	3.103399992	2.800849915	2.814249992	2.28470993	1.551370025				
India	IND	"Children out of school, primary, female"												18029788																			17654756										13395201	12995510	12808555	7335881				2238462	1395984	1853728	1678266	1689593	1374603	935040				
India	IND	"Children out of school, primary"												27931284																			23828518										19010656	19170670	19511894	13738926				3772976	3767825	5480851	4808268	5376054	3825445	2897747				
India	IND	Scientific and technical journal articles																																												26797.1	28930.1	33215.8	38590.3	43624.9	48794.2	54667.1	62790.2	75337.3	82182.2	88942.4	100574.8	106663.4	110319.6	
India	IND	"Industrial design applications, resident, by count"																					937	1096	1115		1142	1095	1195	1201	1195	995	903	1065	1042	1281	1514	1613	1770	2192	2594	2470	2708	2810	2591	2816	3093	3407	3584	3873	4308	4267	4416	5156	5100	5182	6168	6829	6753	
India	IND	"Industrial design applications, nonresident, by count"																					96	80	79		154	165	154	186	191	156	134	103	147	204	254	411	587	403	482	381	499	540	533	541	1009	1542	1937	2529	2249	1825	2622	3060	3445	3315	3141	3461	3920	
India	IND	Public private partnerships investment in water and sanitation (current US$)																																										2100000			110750000			142250000	75900000	23530000			115600000	135100000		18500000		24000000
India	IND	Public private partnerships investment in transport (current US$)																															1900000				125000000		12200000	405000000	301600000	466700000	96400000	350800000	573600000	579140000	1141400000	1526510000	9904770000	3924920000	5254040000	4871750000	15494800000	17667500000	22034800000	5136400000	2931200000	2047220000	2623120000	3482900000
India	IND	Public private partnerships investment in ICT (current US$)																																						508200000				689400000																
India	IND	Public private partnerships investment in energy (current US$)																																613600000	13400000	1047700000	314800000	1008300000	1553100000	1019200000	922300000	2235400000	1828900000	240000000	10500000	844770000	2362270000	579100000	4798980000	9344850000	12415880000	21222600000	29608760000	21011250000	8904400000	2952700000	2816300000	2086770000	1686830000	1311630000
India	IND	Investment in water and sanitation with private participation (current US$)																																										2100000			110750000			142250000	75900000	23530000			115600000	135100000		18500000		24000000
India	IND	Investment in transport with private participation (current US$)																															1900000				125000000		182000000	405000000	301600000	466700000	96400000	350800000	719170000	579140000	1141400000	1526510000	10028470000	3924920000	5254040000	4871750000	15494800000	17667500000	22034800000	5136400000	2931200000	2047220000	2623120000	3482900000
India	IND	Investment in ICT with private participation (current US$)																																																										
India	IND	Investment in energy with private participation (current US$)																																613600000	13400000	1050700000	314800000	1008300000	1553100000	1027500000	1066300000	2527500000	1953780000	240000000	390320000	925070000	4268670000	979440000	5534550000	10236450000	12889380000	24503850000	34474510000	22038050000	9246100000	3104900000	2816300000	2086770000	1686830000	1311630000
India	IND	Procedures to build a warehouse (number)																																																						32.5	32.5	32.5	32.5	30.1
India	IND	Time required to build a warehouse (days)																																																						180.4	180.4	180.4	180.4	143.9
India	IND	Total tax rate (% of commercial profits)																																																						55.7	55.5	55.5	55.3	55.3
India	IND	Profit tax (% of commercial profits)																																																						23.7	23.4	23.4	23.6	23.5
India	IND	Tax payments (number)																																																						35	35	35	27	13
India	IND	Other taxes payable by businesses (% of commercial profits)																																																						11.2	11.3	11.3	11.3	11.3
India	IND	Number of visits or required meetings of affected firms with tax officials																																																							3.1			
India	IND	Labor tax and contributions (% of commercial profits)																																																						20.7	20.7	20.7	20.5	20.5
India	IND	Firms expected to give gifts in meetings with tax officials (% of firms)																																															52.3								15.3			
India	IND	Time to prepare and pay taxes (hours)																																																						251	251	251	249	214
India	IND	"Start-up procedures to register a business, male (number)"																																																						13.5	13.9	12.9	12.9	11.5
India	IND	"Start-up procedures to register a business, female (number)"																																																						13.5	13.9	12.9	12.9	11.5
India	IND	Start-up procedures to register a business (number)																																																						13	14	13	13	11
India	IND	"Time required to start a business, male (days)"																																																						32.6	35	30	28.5	29.8
India	IND	"Time required to start a business, female (days)"																																																						32.6	35	30	28.5	29.8
India	IND	Time required to start a business (days)																																																						32.6	35	30	28.5	29.8
India	IND	Cost of business start-up procedures (% of GNI per capita)																																																						41.2	16.2	14.3	13.8	14.8
India	IND	"Cost of business start-up procedures, male (% of GNI per capita)"																																																						41.2	16.2	14.3	13.8	14.8
India	IND	"Cost of business start-up procedures, female (% of GNI per capita)"																																																						41.2	16.2	14.3	13.8	14.8
India	IND	Procedures to register property (number)																																																						7	7	7	8	8
India	IND	Time required to register property (days)																																																						47	46.8	46.8	53	53
India	IND	Time required to enforce a contract (days)																																																						1445	1445	1445	1445	1445
India	IND	Strength of legal rights index (0=weak to 12=strong)																																																						6	6	6	6	8
India	IND	Time to resolve insolvency (years)																																																						4.3	4.3	4.3	4.3	4.3
India	IND	"Time to import, documentary compliance (hours)"																																																							63	63.3	61.3	61.3
India	IND	"Time to import, border compliance (hours)"																																																							287	287.4	283.3	264.5
India	IND	Time to import (days)																																														19.3	19.3	9.9	9.4	9.4	9.4	9.4	9.4	21.1	21.1			
India	IND	Documents to import (number)																																														4.7	4.7	4.7	4.7	4.7	4.7	4.7	4.7	4.7	4.7			
India	IND	"Cost to import, documentary compliance (US$)"																																																							145	144.7	134.8	134.8
India	IND	"Cost to import, border compliance (US$)"																																																							574	574	574	543.2
India	IND	Cost to import (US$ per container)																																														622.3	622.3	465.3	488.8	488.8	519.4	540.5	564	1462	1462			
India	IND	Time spent dealing with the requirements of government regulations (% of senior management time)																																															6.7								1.9			
India	IND	Firms offering formal training (% of firms)																																															15.9								35.9			
India	IND	Firms experiencing losses due to theft and vandalism (% of firms)																																																							3.7			
India	IND	Firms that spend on R&D (% of firms)																																																							29.7			
India	IND	Value lost due to electrical outages (% of sales for affected firms)																																																							3.7			
India	IND	Firms visited or required meetings with tax officials (% of firms)																																																							35.3			
India	IND	Firms that do not report all sales for tax purposes (% of firms)																																															59.24											
India	IND	Firms formally registered when operations started (% of firms)																																																							87.2			
India	IND	Firms with female participation in ownership (% of firms)																																															9.1								10.7			
India	IND	Firms with female top manager (% of firms)																																																							8.9			
India	IND	Time required to obtain an operating license (days)																																																							17.8			
India	IND	Losses due to theft and vandalism (% of annual sales of affected firms)																																																							2.7			
India	IND	"Net official flows from UN agencies, IFAD (current US$)"																					9210000	11710000	12670000	14750000	13020000	34880000	26270000	37940000	9360000	10210000	19180000	4110000	-1660000	-2250000	3040000	1180000	6360000	8530000	8710000	10050000	2690000	6970000	6890000	6120000	20000	7520000	16460000	5670000	2910000	2290000	5500000	20030000	13430000	20650000	20740000	16930000	21360000	
India	IND	"Net official flows from UN agencies, IAEA (current US$)"																																																										
India	IND	"Net official flows from UN agencies, FAO (current US$)"																																																						290000				
India	IND	"Net flows on external debt, short-term (NFL, current US$)"											283000000	35000000	32000000	28000000	59000000	36000000	26000000	-67000000	219000000	47000000	573000000	326000000	800000000	941000000	334000000	686000000	588000000	727000000	685000000	1143000000	1043000000	-1474000000	-730000000	-2714000000	638000000	785000000	1677000000	-1680000000	-717000000	-396000000	-471000000	-720000000	1351000000	2234001000	536999000	1952000000	16281000000	10996000000	7728387000	2781613000	9845000000	21604000000	15297000000	-642938000	-7131721000	-4011517000	2370060000	13675709000
India	IND	"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)"											1380140535	614003521.1	473903119.3	562638224.7	842702241.7	1282202425	1029499441	744645614.3	510953256.6	579872849.9	1410651368	1256595671	2249360987	2191058652	3020095347	3419038165	4168154985	5172034194	8531555277	5601189468	4156394451	4528785963	4375649006	4024981055	1869177184	-517604867.1	-277405775.1	-712571482.5	4137818121	316664783.5	4079760480	-1226542042	-3380316305	-9038517922	381752815.8	-5839887321	3581949238	7198083952	5376911197	5059428451	19173524053	6819392270	11085391627	3372487932	32749893889	15442516855	-8402971375	26782764203
India	IND	"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)"											0	0	0	-36300000	3000000	51000000	-1000000	28000000	-12000000	8000000	194000000	337000000	136000000	146000000	145000000	140000000	-155000000	58671000	-104271000	-82000000	-104431000	35800000	-52500000	565010000	743741000	1022900000	544776000	1593709000	208290000	-607494000	51367000	146017000	273719000	7518743000	2970273000	5836639000	16449183000	25231154000	9650049000	10596162000	5214968000	13802896000	17642126000	38030021000	16467572000	12130139000	-15626514000	14373259000
India	IND	"Net flows on external debt, long-term (NFL, current US$)"											1380141000	614004000	473903000	526338000	845702000	1333202000	1028499000	772646000	498953000	587873000	1604651000	1593596000	2385361000	2337059000	3165095000	3559038000	4013155000	5230705000	8427284000	5519189000	4051963000	4564586000	4323149000	4589991000	2612918000	505295000	267370000	881138000	4346108000	-290829000	4131127000	-1080525000	-3106597000	-1519775000	3352026000	-3248000	20031132000	32429238000	15026960000	15655590000	24388492000	20622288000	28727518000	41402509000	49217466000	27572656000	-24029485000	41156023000
India	IND	"Net flows on external debt, total (NFL, current US$)"											1458140535	649003521.1	505903119.3	628268574.7	1519509702	1613739922	717372300.9	377323524.3	465796550.6	533240000.2	3202895555	2586848528	5173033487	4596824339	3567788269	3990691124	3971677197	4897717524	7890030122	5654154068	6105022318	3867373524	4885550993	2064735843	2098024782	-436629123.6	959547495.8	-1417070924	3241578550	-950052274.7	3634736633	-1800525042	-1755597305	714226078.4	3889024816	1948751679	36312132238	43425237952	22755347197	18437203451	34233492053	42226288270	44024517627	40759570932	42085744889	23561138855	-21659425375	54831732203
India	IND	"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)"											0	0	0	0	0	0	0	0	0	0	0	0	9500000	18708000	234300000	305970000	271179000	107638000	675249000	687832000	137060000	1387225000	-204092000	456431000	-29680000	292778000	-186482000	1869209000	4125555000	-1118034000	5484814000	-401949000	-532739000	-3533647000	3488198000	-3939701000	5346601000	9459642000	1753880000	1971617000	10338667000	-277730000	4465028000	-1716998000	27437075000	10705332000	-3796440000	
India	IND	"PPG, bilateral concessional (NFL, current US$)"											1315976000	562752000	373800000	382338000	505780000	831755000	560255000	322337000	177227000	-20910000	56625000	-30655000	-45119000	-6555000	161742000	173011000	297125000	633620000	327450000	450009000	555585000	751324000	952779000	625357000	-208131000	-1283409000	-774954000	-1202645000	-66720000	298815000	-714112000	-481033000	-304533000	-1194662000	-650131000	-535125000	-276214000	-65091000	142138000	325030000	772216000	228443000	517447000	989028000	851195000	775783000	1087133000	1642730000
India	IND	"Net financial flows, bilateral (NFL, current US$)"											1265952095	544455603.2	328908010.7	316563867.5	452785023.8	792791225.9	501025590.1	291582133.9	149340731.4	3589542.3	139172754.3	-41986800.4	-6568604.7	118678022.8	362312821.6	218210195.4	306139759.7	708922098.6	425896308.3	857997777.9	716602352.3	836277753.7	960091984.1	646593187.1	-172180095	-1472008938	-827938863.3	-1204353383	204094865.6	360867304.5	-839441940.2	-670005254.6	-458108285.9	-1437930589	-898657404.4	-740469891.9	-459863225.3	312300940.1	515172029	347791341.8	639664835.9	145507566.3	327900586.1	802206401.2	673828411.4	584835313	958250194.7	1559715306
India	IND	"Average maturity on new external debt commitments, private (years)"											13.3849	11.1879	13.6995	11.835	9.7873	13.6814	9.8543	9.1663	8.0297	8.5924	10.7121	13.1292	13.9487	12.368	12.8201	13.8645	13.129	13.739	12.0395	12.7677	15.0357	7.9848	14.1059	11.4624	8.1211	5.8596	7.2779	10.3587	6.3223	3.6684	5.0147	3.652	5.0199	4.2142	15.2927	5.0862	5.0575	10.2069	7.7599	3.4966	6.4976	7.5786	6.8123	5.1772	6.4036	5.6367	7.0525	7.175
India	IND	"Average maturity on new external debt commitments, official (years)"											34.4634	37.1872	37.2051	38.2418	34.7922	29.742	27.6215	36.5433	44.8777	39.7547	40.0262	36.9702	31.973	31.8346	31.0976	28.846	25.6266	27.1788	24.6694	22.8348	28.6641	25.765	29.6524	26.5723	27.0825	26.685	28.1689	26.9463	27.0447	26.6752	23.6571	24.5918	26.0843	25.5608	25.7561	24.5608	27.6298	24.8539	26.2892	27.5774	30.84	25.1412	22.576	28.4965	21.1893	21.9308	24.8601	23.177
India	IND	Average maturity on new external debt commitments (years)											32.7462	36.8065	35.3256	36.8348	34.3014	29.567	26.9661	34.2985	44.4596	36.5624	32.4863	32.8741	24.6835	21.6648	25.7156	23.8705	19.523	22.6213	17.8299	19.1029	21.8245	20.265	23.2307	18.995	24.9078	22.6823	19.361	19.1929	11.1041	23.265	11.5035	23.8156	23.8104	24.4055	24.6897	21.5178	18.6756	19.6603	23.3993	23.7001	21.2733	19.1228	18.6681	13.7932	15.2121	11.9549	20.4259	18.0357
India	IND	"Interest rescheduled, private (current US$)"											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	"Interest rescheduled, official (current US$)"											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	Interest rescheduled (capitalized) (current US$)											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	Interest forgiven (current US$)											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	"Interest arrears, private creditors (current US$)"											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	"Interest arrears, official creditors (current US$)"											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	Net change in interest arrears (current US$)											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	"Interest arrears, long-term DOD (US$)"											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
India	IND	"PPG, private creditors (INT, current US$)"											86868189.9	26773865.2	22031209.6	20351010.6	19908537.7	16726145.5	18222703.9	16311376.4	27815758.2	30809124.8	125407963.2	177773910.4	254050092.8	355049181.4	399315829.4	565924158.3	817821578	1028420116	1061864523	1815304005	2142191342	1891895596	1684669821	1722163020	1842929978	1952325628	1910666776	2696105231	2742445993	1522072565	1941161316	1838069930	1790802485	1545009654	473217485.4	1959966276	213449546.9	276471162.5	361031391.6	311079417.2	266012137.5	337306742.9	495858522.2	643788072.1	1081470654	1149179749	1219565714	1063240064
India	IND	"PPG, other private creditors (INT, current US$)"											77169968.3	19040242.8	14850097.8	14557684.2	16972944.3	14567688.9	16140189.9	14589325.2	14485782.1	13013559.7	12033780.1	9541150.6	34594522.4	46747668.5	48755902.7	99711397.6	138587211	167030622.6	161766334.1	150392399.2	214494440.4	270336446.5	255548203.7	263112687	470985687.9	502187789.7	449898972.7	383140633.6	330459045.8	264980134.2	62697430	51996353	18771882.1	13929356.1	10291603.3	9464751.4	4550195.3	6061665.4	7016849.3	6408989.9	5186257.9	5159187.9	2706437.8	505840.8	240918.2	211000	266000	366000
India	IND	"PNG, commercial banks and other creditors (INT, current US$)"											6000000	5800000	5900000	9800000	19000000	17000000	19000000	17000000	22000000	22000000	30000000	37000000	126000000	130000000	138000000	154000000	158000000	147450000	126660000	140000000	135000000	126000000	123300000	138300000	370900000	475300000	337649000	19377000	201903000	259310000	405584000	1015783000	908213000	2546421000	2756828000	1032878000	3016183000	3708412000	3915663000	3330855000	3191541000	4147501000	5862000000	6664770000	8755995000	7566670000	7051120000	7573005000
India	IND	"PNG, bonds (INT, current US$)"											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771000	20136000	56126000	88341000	154066000	265155000	242699000	224319000	143365000	127145000	77380000	85099000	141061000	216664000	329962000	278340000	289533000	420502000	848358000	516000000	517874000	374618000	348919000	384122000	622321000
India	IND	"PPG, commercial banks (INT, current US$)"											9484679.2	7632629.4	7094057.8	5708259	2854088.8	2079482	2008851.4	1646510.9	13249376.9	17714329.5	113290224.7	168156346.2	219385735.2	305161137.1	347484926.7	450086080.7	626856626.8	784314909.1	794780409.9	1521152963	1747851065	1425558561	1199275783	1203717697	1154503575	1264656082	888137548.1	2212642337	2295809817	1029567906	1735597804	1444512282	1436130370	140227246.1	147613857.4	151629249.2	168600108.6	229818971.7	293365818.1	244645398	221562821.9	280878620.2	371740647	485572564.6	825600920.5	852476453	790777475.3	712671596.3
India	IND	"PPG, bonds (INT, current US$)"											213542.4	100993	87054	85067.4	81504.6	78974.6	73662.6	75540.3	80599.2	81235.6	83958.4	76413.6	69835.2	3140375.8	3075000	16126680	52377740.2	77074584.3	105317778.7	143758643.3	179845837	196000588.6	229845834.5	255332635.4	217440715.3	185481755.7	572630255.1	100322261.2	116177129.8	227524524.3	142866081.5	341561295.4	335900233.5	1390853052	315312024.7	1798872275	40299243	40590525.4	60648724.2	60025029.3	39263057.7	51268934.8	121411437.4	157709666.7	255628815	296492295.6	428522238.3	350202467.2
India	IND	"PPG, official creditors (INT, current US$)"											344060142.9	190646017.4	217508517.9	228834098.7	229815806.6	235405838.9	243635633	263709860.3	312208349.4	329147620	327783945.7	319224203	301105885.5	321149766	337276147.5	435688729	491299490.3	550899561	682737826.3	1118683433	1254081374	1300778115	1430344534	1491116524	1663266443	1717700798	1576490475	1519539370	1484621814	1495300805	1421927916	1308046819	1248646776	1304135649	910751928.7	1061883233	1077223916	1173109895	1163385443	1010454323	796967070.1	873000390.7	900025573.9	802159012.5	759593254.7	749915055.5	885729361.6	1089957762
India	IND	"PPG, multilateral concessional (INT, current US$)"											14788000	7820000	14467000	14428000	15635000	17816000	21222000	25053000	27498000	30646000	35129000	40473767.9	47060584.6	59164823.8	70118340.1	72404248.5	91566852.7	99302262.7	101635442.5	93567016.9	99731625.8	104489950.4	112397221.9	117851835.7	124373361.6	134522045.4	135109667.9	136033537.5	138544318	143500025.3	141764300.7	144168078.3	150875674.9	167400431.9	190356888.2	190501191.2	189429817.1	192902281.9	204250542.1	189044126.9	192847220.6	214634473.8	209177117.3	217891603.2	225974394.1	216974517.1	230644897.2	235477802.2
India	IND	"PPG, multilateral (INT, current US$)"											66956000	35701000	43883000	48061000	47781000	49362000	51454000	55286000	66680000	74248000	76514000	76924767.9	86150180.3	101879458.5	124715754.8	141091367.7	195213746.3	226312906.5	318877038.2	406565916.2	502579876	582861183.3	699530650.9	761310646.3	844450545.7	906653045.4	849802667.9	820264614.4	824357233.2	830528569.9	819535910.1	771914866.4	736528020.5	571438316.6	359897401.1	455640594	645822694	779356847.2	744610225.2	557124250	360656797.3	390495455.8	431820449.4	404171927.3	381122677.2	397456268.8	526440284.3	728014883
India	IND	"Binding coverage, manufactured products (%)"																																					73.45	73.45		73.45	73.45	73.45	72.35	72.35	72.35	72.35	72.35	73.37	73.37	73.37	73.37	73.55	73.55	73.55		73.52	73.52	
India	IND	Import volume index (2000 = 100)																					21.52991354	21.52873813	22.07547144	22.00822196	29.06055975	25.54909829	25.58168766	32.69174944	30.1416213	30.6800098	32.45764615	31.7494551	38.45658839	44.6764174	54.26935563	67.3620856	70.80906668	78.07236322	91.66925647	94.98041971	100	101.4575246	105.8505949	130.4157343	152.6272553	195.832815	218.1513991	248.1971506	313.2394609	324.6564272	398.2751073	436.8679999	461.9868161	460.7184794	475.448244	523.4685166	562.7911911	
